,Commune,Total,1HH,2HH,3HH,4HH,5HH,6HH
1454,Freienwil,918.0,73.0,250.0,180.0,264.0,85.0,66.0
1455,Gebenstorf,4621.0,576.0,1464.0,903.0,996.0,455.0,227.0
1456,Killwangen,1771.0,171.0,512.0,330.0,476.0,190.0,92.0
1457,Künten,1593.0,154.0,458.0,300.0,460.0,165.0,56.0
1458,Mägenwil,1967.0,189.0,504.0,327.0,548.0,320.0,79.0
1459,Mellingen,4580.0,581.0,1354.0,762.0,1160.0,470.0,253.0
1460,Neuenhof,8106.0,1267.0,2376.0,1569.0,1692.0,745.0,457.0
1461,Niederrohrdorf,3524.0,425.0,1192.0,594.0,952.0,275.0,86.0
1462,Oberrohrdorf,3891.0,458.0,1380.0,702.0,944.0,290.0,117.0
1463,Obersiggenthal,8177.0,1206.0,2518.0,1470.0,1872.0,735.0,376.0
1464,Remetschwil,2030.0,148.0,552.0,387.0,600.0,225.0,118.0
1465,Spreitenbach,10667.0,1408.0,2762.0,2049.0,2504.0,1200.0,744.0
1466,Stetten (AG),1670.0,148.0,430.0,324.0,496.0,185.0,87.0
1467,Turgi,2822.0,506.0,778.0,465.0,664.0,270.0,139.0
1468,Untersiggenthal,6750.0,823.0,1994.0,1224.0,1648.0,665.0,396.0
1469,Wettingen,19598.0,3711.0,6230.0,3471.0,4136.0,1410.0,640.0
1470,Wohlenschwil,1436.0,149.0,410.0,255.0,368.0,155.0,99.0
1471,Würenlingen,4171.0,479.0,1176.0,744.0,1152.0,390.0,230.0
1472,Würenlos,5681.0,629.0,1662.0,1083.0,1624.0,490.0,193.0
1473,Ehrendingen,4198.0,487.0,1284.0,741.0,1040.0,405.0,241.0
1474,Arni (AG),1780.0,141.0,556.0,330.0,520.0,190.0,43.0
1475,Berikon,4472.0,561.0,1428.0,876.0,1132.0,315.0,160.0
1476,Bremgarten (AG),6329.0,1038.0,1908.0,1122.0,1496.0,515.0,250.0
1477,Büttikon,939.0,86.0,310.0,180.0,256.0,80.0,27.0
1478,Dottikon,3222.0,431.0,964.0,588.0,816.0,315.0,108.0
1479,Eggenwil,886.0,98.0,296.0,159.0,216.0,80.0,37.0
1480,Fischbach-Göslikon,1404.0,129.0,394.0,306.0,388.0,125.0,62.0
1481,Hägglingen,2299.0,241.0,660.0,405.0,584.0,250.0,159.0
1482,Hermetschwil-Staffeln,1102.0,143.0,292.0,171.0,288.0,135.0,73.0
1483,Jonen,1876.0,140.0,490.0,354.0,584.0,240.0,68.0
1484,Niederwil (AG),2394.0,239.0,638.0,465.0,664.0,275.0,113.0
1485,Oberlunkhofen,1935.0,200.0,644.0,345.0,536.0,155.0,55.0
1486,Oberwil-Lieli,2121.0,229.0,708.0,309.0,536.0,260.0,79.0
1487,Rudolfstetten-Friedlisberg,4254.0,566.0,1296.0,813.0,1056.0,385.0,138.0
1488,Sarmenstorf,2470.0,255.0,630.0,477.0,700.0,300.0,108.0
1489,Tägerig,1349.0,125.0,400.0,228.0,404.0,135.0,57.0
1490,Uezwil,420.0,28.0,120.0,66.0,128.0,40.0,38.0
1491,Unterlunkhofen,1274.0,133.0,350.0,225.0,376.0,140.0,50.0
1492,Villmergen,6022.0,719.0,1738.0,1170.0,1524.0,555.0,316.0
1493,Widen,3487.0,442.0,1260.0,627.0,828.0,235.0,95.0
1494,Wohlen (AG),14355.0,1891.0,4130.0,2364.0,3524.0,1595.0,851.0
1495,Zufikon,4230.0,489.0,1332.0,897.0,1028.0,320.0,164.0
1496,Islisberg,532.0,54.0,146.0,102.0,148.0,70.0,12.0
1497,Auenstein,1526.0,157.0,576.0,273.0,352.0,120.0,48.0
1498,Birr,4110.0,377.0,1050.0,723.0,1072.0,555.0,333.0
1499,Birrhard,633.0,82.0,202.0,114.0,160.0,55.0,20.0
1500,Bözen,694.0,82.0,196.0,135.0,148.0,85.0,48.0
1501,Brugg,10344.0,1567.0,3154.0,1794.0,2248.0,930.0,651.0
1502,Effingen,581.0,54.0,174.0,105.0,148.0,75.0,25.0
1503,Elfingen,275.0,32.0,72.0,78.0,60.0,15.0,18.0
1504,Gallenkirch,129.0,18.0,48.0,12.0,24.0,15.0,12.0
1505,Habsburg,423.0,40.0,146.0,66.0,92.0,55.0,24.0
1506,Hausen (AG),2970.0,316.0,1012.0,552.0,724.0,265.0,101.0
1507,Linn,131.0,14.0,46.0,21.0,44.0,0.0,6.0
1508,Lupfig,2116.0,288.0,678.0,375.0,536.0,200.0,39.0
1509,Mandach,306.0,21.0,80.0,57.0,76.0,45.0,27.0
1510,Mönthal,406.0,39.0,162.0,51.0,92.0,30.0,32.0
1511,Mülligen,945.0,106.0,262.0,207.0,224.0,80.0,66.0
1512,Oberbözberg,497.0,55.0,164.0,51.0,160.0,35.0,32.0
1513,Oberflachs,489.0,48.0,156.0,81.0,104.0,75.0,25.0
1514,Remigen,1027.0,111.0,330.0,210.0,252.0,100.0,24.0
1515,Riniken,1434.0,161.0,512.0,213.0,320.0,155.0,73.0
1516,Rüfenach,879.0,57.0,246.0,168.0,228.0,130.0,50.0
1517,Scherz,639.0,57.0,178.0,132.0,184.0,55.0,33.0
1518,Schinznach-Bad,1198.0,154.0,368.0,219.0,284.0,100.0,73.0
1519,Schinznach-Dorf,1724.0,202.0,488.0,309.0,432.0,210.0,83.0
1520,Thalheim (AG),733.0,75.0,236.0,135.0,176.0,85.0,26.0
1521,Unterbözberg,732.0,96.0,276.0,111.0,148.0,65.0,36.0
1522,Veltheim (AG),1401.0,155.0,342.0,267.0,400.0,175.0,62.0
1523,Villigen,2003.0,248.0,618.0,366.0,388.0,290.0,93.0
1524,Villnachern,1491.0,158.0,488.0,219.0,440.0,135.0,51.0
1525,Windisch,6589.0,1004.0,1842.0,1041.0,1648.0,740.0,314.0
1526,Beinwil am See,2838.0,371.0,980.0,510.0,612.0,220.0,145.0
1527,Birrwil,964.0,143.0,418.0,159.0,124.0,85.0,35.0
1528,Burg (AG),1003.0,142.0,282.0,174.0,232.0,90.0,83.0
1529,Dürrenäsch,1157.0,135.0,336.0,192.0,308.0,150.0,36.0
1530,Gontenschwil,2009.0,231.0,668.0,321.0,436.0,220.0,133.0
1531,Holziken,1233.0,160.0,426.0,210.0,236.0,145.0,56.0
1532,Leimbach (AG),436.0,31.0,154.0,87.0,116.0,30.0,18.0
1533,Leutwil,731.0,82.0,212.0,126.0,156.0,90.0,65.0
1534,Menziken,5442.0,717.0,1476.0,963.0,1324.0,595.0,367.0
1535,Oberkulm,2437.0,247.0,716.0,402.0,604.0,335.0,133.0
1536,Reinach (AG),7856.0,1083.0,2220.0,1335.0,1760.0,880.0,578.0
1537,Schlossrued,812.0,67.0,246.0,126.0,228.0,80.0,65.0
1538,Schmiedrued,1138.0,127.0,290.0,198.0,244.0,150.0,129.0
1539,Schöftland,3750.0,518.0,1280.0,600.0,872.0,300.0,180.0
1540,Teufenthal (AG),1589.0,195.0,482.0,228.0,356.0,185.0,143.0
1541,Unterkulm,2825.0,272.0,864.0,483.0,692.0,335.0,179.0
1542,Zetzwil,1251.0,153.0,426.0,180.0,344.0,80.0,68.0
1543,Eiken,2079.0,234.0,622.0,402.0,520.0,200.0,101.0
1544,Frick,4900.0,581.0,1404.0,912.0,1164.0,530.0,309.0
1545,Gansingen,953.0,83.0,290.0,129.0,216.0,140.0,95.0
1546,Gipf-Oberfrick,3265.0,358.0,928.0,534.0,900.0,400.0,145.0
1547,Herznach,1346.0,128.0,348.0,213.0,332.0,180.0,145.0
1548,Hornussen,840.0,113.0,234.0,144.0,220.0,80.0,49.0
1549,Kaisten,2559.0,242.0,710.0,459.0,756.0,245.0,147.0
1550,Laufenburg,3152.0,398.0,926.0,570.0,684.0,390.0,184.0
1551,Münchwilen (AG),821.0,95.0,274.0,165.0,172.0,65.0,50.0
1552,Oberhof,565.0,52.0,146.0,102.0,168.0,65.0,32.0
1553,Oeschgen,895.0,89.0,226.0,204.0,236.0,90.0,50.0
1554,Schwaderloch,665.0,79.0,190.0,132.0,124.0,110.0,30.0
1555,Sisseln,1454.0,172.0,444.0,270.0,376.0,165.0,27.0
1556,Ueken,859.0,72.0,252.0,135.0,272.0,110.0,18.0
1557,Wittnau,1150.0,132.0,308.0,201.0,308.0,145.0,56.0
1558,Wölflinswil,974.0,91.0,294.0,153.0,224.0,150.0,62.0
1559,Zeihen,1010.0,94.0,268.0,189.0,256.0,145.0,58.0
1560,Mettauertal,1864.0,184.0,604.0,366.0,424.0,190.0,96.0
1561,Ammerswil,671.0,59.0,182.0,123.0,212.0,70.0,25.0
1562,Boniswil,1393.0,122.0,438.0,255.0,364.0,155.0,59.0
1563,Brunegg,667.0,89.0,224.0,141.0,140.0,55.0,18.0
1564,Dintikon,1969.0,181.0,594.0,279.0,528.0,250.0,137.0
1565,Egliswil,1298.0,141.0,382.0,207.0,344.0,160.0,64.0
1566,Fahrwangen,1899.0,234.0,592.0,309.0,432.0,225.0,107.0
1567,Hallwil,760.0,98.0,252.0,153.0,184.0,55.0,18.0
1568,Hendschiken,981.0,102.0,262.0,207.0,220.0,125.0,65.0
1569,Holderbank (AG),978.0,120.0,352.0,177.0,260.0,45.0,24.0
1570,Hunzenschwil,3233.0,406.0,988.0,624.0,772.0,245.0,198.0
1571,Lenzburg,8388.0,1415.0,2574.0,1458.0,1780.0,775.0,386.0
1572,Meisterschwanden,2623.0,275.0,914.0,489.0,668.0,205.0,72.0
1573,Möriken-Wildegg,4077.0,438.0,1216.0,741.0,1032.0,475.0,175.0
1574,Niederlenz,4194.0,456.0,1152.0,756.0,1196.0,440.0,194.0
1575,Othmarsingen,2338.0,270.0,684.0,462.0,620.0,225.0,77.0
1576,Rupperswil,4528.0,583.0,1438.0,795.0,1100.0,455.0,157.0
1577,Schafisheim,2828.0,294.0,830.0,522.0,696.0,285.0,201.0
1578,Seengen,3525.0,409.0,996.0,594.0,976.0,405.0,145.0
1579,Seon,4667.0,589.0,1322.0,837.0,1180.0,530.0,209.0
1580,Staufen,2556.0,336.0,872.0,420.0,588.0,255.0,85.0
1581,Abtwil,922.0,74.0,232.0,168.0,264.0,120.0,64.0
1582,Aristau,1303.0,127.0,404.0,249.0,316.0,130.0,77.0
1583,Auw,1703.0,176.0,450.0,249.0,468.0,290.0,70.0
1584,Beinwil (Freiamt),1027.0,119.0,230.0,114.0,260.0,210.0,94.0
1585,Benzenschwil,554.0,65.0,150.0,72.0,160.0,75.0,32.0
1586,Besenbüren,560.0,57.0,130.0,75.0,196.0,45.0,57.0
1587,Bettwil,531.0,56.0,124.0,96.0,136.0,60.0,59.0
1588,Boswil,2514.0,323.0,784.0,387.0,588.0,305.0,127.0
1589,Bünzen,1020.0,108.0,278.0,162.0,240.0,160.0,72.0
1590,Buttwil,1168.0,96.0,330.0,162.0,356.0,185.0,39.0
1591,Dietwil,1177.0,158.0,308.0,195.0,308.0,110.0,98.0
1592,Geltwil,187.0,11.0,36.0,24.0,48.0,20.0,48.0
1593,Kallern,313.0,13.0,94.0,45.0,88.0,45.0,28.0
1594,Merenschwand,2645.0,228.0,712.0,423.0,768.0,390.0,124.0
1595,Mühlau,1011.0,119.0,272.0,198.0,212.0,150.0,60.0
1596,Muri (AG),7014.0,889.0,1934.0,1104.0,1820.0,840.0,427.0
1597,Oberrüti,1367.0,107.0,278.0,258.0,492.0,190.0,42.0
1598,Rottenschwil,788.0,86.0,214.0,120.0,244.0,85.0,39.0
1599,Sins,4087.0,414.0,964.0,600.0,1236.0,620.0,253.0
1600,Waltenschwil,2534.0,258.0,682.0,477.0,692.0,300.0,125.0
1601,Hellikon,793.0,59.0,244.0,156.0,212.0,95.0,27.0
1602,Kaiseraugst,5182.0,698.0,1716.0,957.0,1164.0,415.0,232.0
1603,Magden,3615.0,317.0,1102.0,645.0,1076.0,345.0,130.0
1604,Möhlin,10064.0,1169.0,3130.0,1776.0,2616.0,1015.0,358.0
1605,Mumpf,1219.0,165.0,356.0,228.0,328.0,80.0,62.0
1606,Obermumpf,979.0,101.0,314.0,171.0,240.0,120.0,33.0
1607,Olsberg,371.0,26.0,164.0,54.0,76.0,45.0,6.0
1608,Rheinfelden,11872.0,2039.0,3926.0,2088.0,2428.0,980.0,411.0
1609,Schupfart,757.0,84.0,238.0,123.0,188.0,100.0,24.0
1610,Stein (AG),2855.0,471.0,868.0,534.0,568.0,255.0,159.0
1611,Wallbach,1839.0,205.0,558.0,342.0,520.0,160.0,54.0
1612,Wegenstetten,1040.0,84.0,306.0,150.0,300.0,130.0,70.0
1613,Zeiningen,2181.0,227.0,692.0,390.0,572.0,190.0,110.0
1614,Zuzgen,833.0,89.0,244.0,123.0,236.0,105.0,36.0
1615,Aarburg,6964.0,997.0,2010.0,1368.0,1528.0,775.0,286.0
1616,Attelwil,294.0,35.0,78.0,36.0,64.0,55.0,26.0
1617,Bottenwil,788.0,77.0,242.0,177.0,172.0,90.0,30.0
1618,Brittnau,3627.0,370.0,1092.0,606.0,952.0,415.0,192.0
1619,Kirchleerau,742.0,95.0,278.0,105.0,172.0,80.0,12.0
1620,Kölliken,4126.0,510.0,1224.0,687.0,1000.0,510.0,195.0
1621,Moosleerau,820.0,83.0,186.0,129.0,200.0,150.0,72.0
1622,Murgenthal,2806.0,351.0,854.0,474.0,644.0,305.0,178.0
1623,Oftringen,12443.0,1742.0,3776.0,2157.0,2812.0,1315.0,641.0
1624,Reitnau,1216.0,118.0,312.0,195.0,340.0,135.0,116.0
1625,Rothrist,7879.0,953.0,2532.0,1446.0,1832.0,725.0,391.0
1626,Safenwil,3503.0,419.0,1164.0,603.0,808.0,325.0,184.0
1627,Staffelbach,1023.0,93.0,292.0,225.0,256.0,100.0,57.0
1628,Strengelbach,4489.0,635.0,1316.0,777.0,1132.0,450.0,179.0
1629,Uerkheim,1292.0,152.0,408.0,213.0,344.0,115.0,60.0
1630,Vordemwald,1712.0,170.0,570.0,309.0,416.0,180.0,67.0
1631,Wiliberg,168.0,14.0,44.0,45.0,32.0,20.0,13.0
1632,Zofingen,10675.0,1767.0,3492.0,1767.0,2384.0,845.0,420.0
1633,Baldingen,276.0,16.0,64.0,54.0,76.0,35.0,31.0
1634,Böbikon,159.0,13.0,62.0,33.0,36.0,15.0,0.0
1635,Böttstein,3643.0,385.0,1044.0,633.0,976.0,365.0,240.0
1636,Döttingen,3661.0,449.0,1024.0,639.0,828.0,420.0,301.0
1637,Endingen,2028.0,181.0,540.0,366.0,496.0,290.0,155.0
1638,Fisibach,386.0,46.0,122.0,63.0,68.0,45.0,42.0
1639,Full-Reuenthal,804.0,84.0,212.0,177.0,192.0,100.0,39.0
1640,Kaiserstuhl,394.0,77.0,150.0,63.0,52.0,40.0,12.0
1641,Klingnau,3055.0,376.0,964.0,561.0,648.0,275.0,231.0
1642,Koblenz,1554.0,204.0,384.0,300.0,360.0,150.0,156.0
1643,Leibstadt,1311.0,154.0,368.0,201.0,268.0,150.0,170.0
1644,Lengnau (AG),2528.0,258.0,622.0,384.0,732.0,380.0,152.0
1645,Leuggern,2112.0,230.0,642.0,381.0,516.0,195.0,148.0
1646,Mellikon,241.0,15.0,78.0,42.0,52.0,40.0,14.0
1647,Rekingen (AG),984.0,91.0,292.0,144.0,288.0,90.0,79.0
1648,Rietheim,716.0,59.0,172.0,114.0,216.0,110.0,45.0
1649,Rümikon,235.0,23.0,76.0,42.0,56.0,25.0,13.0
1650,Schneisingen,1324.0,138.0,470.0,216.0,328.0,150.0,22.0
1651,Siglistorf,576.0,64.0,190.0,114.0,140.0,40.0,28.0
1652,Tegerfelden,1068.0,130.0,304.0,237.0,244.0,90.0,63.0
1653,Unterendingen,349.0,30.0,80.0,81.0,76.0,55.0,27.0
1654,Wislikofen,330.0,28.0,96.0,66.0,76.0,40.0,24.0
1655,Bad Zurzach,4019.0,634.0,1234.0,723.0,832.0,355.0,241.0
1656,Thurgau,247846.0,33098.0,71288.0,41853.0,58388.0,28010.0,15209.0
1657,Arbon,13555.0,2268.0,4066.0,2361.0,2888.0,1260.0,712.0
1658,Dozwil,628.0,53.0,132.0,123.0,152.0,55.0,113.0
1659,Egnach,4272.0,375.0,1092.0,738.0,1160.0,640.0,267.0
1660,Hefenhofen,1175.0,129.0,280.0,186.0,248.0,205.0,127.0
1661,Horn,2563.0,429.0,850.0,372.0,620.0,210.0,82.0
1662,Kesswil,976.0,99.0,312.0,129.0,248.0,115.0,73.0
1663,Roggwil (TG),2909.0,237.0,800.0,426.0,792.0,430.0,224.0
1664,Romanshorn,9885.0,1379.0,2910.0,1629.0,2012.0,1190.0,765.0
1665,Salmsach,1309.0,149.0,380.0,201.0,348.0,150.0,81.0
1666,Sommeri,509.0,54.0,144.0,90.0,108.0,65.0,48.0
1667,Uttwil,1741.0,202.0,502.0,312.0,420.0,225.0,80.0
1668,Amriswil,12182.0,1706.0,3230.0,2103.0,2640.0,1450.0,1053.0
1669,Bischofszell,5443.0,796.0,1556.0,873.0,1336.0,620.0,262.0
1670,Erlen,3168.0,328.0,786.0,534.0,832.0,440.0,248.0
1671,Hauptwil-Gottshaus,1793.0,170.0,458.0,282.0,416.0,315.0,152.0
1672,Hohentannen,610.0,48.0,138.0,120.0,128.0,120.0,56.0
1673,Kradolf-Schönenberg,3272.0,441.0,882.0,528.0,744.0,395.0,282.0
1674,Sulgen,3334.0,401.0,962.0,573.0,708.0,380.0,310.0
1675,Zihlschlacht-Sitterdorf,2090.0,206.0,516.0,357.0,472.0,345.0,194.0
1676,Basadingen-Schlattingen,1675.0,163.0,492.0,240.0,436.0,220.0,124.0
1677,Diessenhofen,3417.0,555.0,1062.0,555.0,772.0,300.0,173.0
1678,Schlatt (TG),1550.0,165.0,480.0,270.0,360.0,190.0,85.0
1679,Aadorf,8201.0,1025.0,2506.0,1359.0,2096.0,845.0,370.0
1680,Felben-Wellhausen,2485.0,278.0,728.0,465.0,672.0,275.0,67.0
1681,Frauenfeld,23077.0,3783.0,7100.0,3954.0,5260.0,1980.0,1000.0
1682,Gachnang,3413.0,345.0,978.0,543.0,936.0,410.0,201.0
1683,Hüttlingen,809.0,77.0,248.0,132.0,196.0,95.0,61.0
1684,Matzingen,2525.0,280.0,660.0,444.0,684.0,295.0,162.0
1685,Neunforn,947.0,95.0,326.0,159.0,240.0,95.0,32.0
1686,Stettfurt,1124.0,90.0,288.0,210.0,324.0,175.0,37.0
1687,Thundorf,1311.0,129.0,332.0,195.0,316.0,205.0,134.0
1688,Uesslingen-Buch,1058.0,101.0,268.0,183.0,268.0,155.0,83.0
1689,Warth-Weiningen,1219.0,106.0,382.0,237.0,308.0,135.0,51.0
1690,Altnau,2059.0,227.0,564.0,390.0,504.0,270.0,104.0
1691,Bottighofen,2095.0,256.0,756.0,375.0,480.0,190.0,38.0
1692,Ermatingen,2887.0,404.0,920.0,489.0,652.0,290.0,132.0
1693,Gottlieben,305.0,52.0,126.0,42.0,52.0,25.0,8.0
1694,Güttingen,1442.0,165.0,422.0,222.0,368.0,165.0,100.0
1695,Kemmental,2239.0,231.0,576.0,348.0,544.0,300.0,240.0
1696,Kreuzlingen,19553.0,3795.0,5966.0,3423.0,4052.0,1515.0,802.0
1697,Langrickenbach,1107.0,101.0,276.0,183.0,248.0,180.0,119.0
1698,Lengwil,1397.0,123.0,386.0,249.0,384.0,115.0,140.0
1699,Münsterlingen,2943.0,465.0,826.0,513.0,696.0,235.0,208.0
1700,Tägerwilen,3953.0,477.0,1056.0,699.0,1080.0,405.0,236.0
1701,Wäldi,997.0,102.0,276.0,186.0,204.0,130.0,99.0
1702,Affeltrangen,2333.0,208.0,590.0,417.0,568.0,335.0,215.0
1703,Bettwiesen,1081.0,154.0,264.0,192.0,244.0,190.0,37.0
1704,Bichelsee-Balterswil,2616.0,264.0,776.0,417.0,644.0,305.0,210.0
1705,Braunau,700.0,54.0,200.0,108.0,140.0,130.0,68.0
1706,Eschlikon,3884.0,409.0,1202.0,648.0,964.0,395.0,266.0
1707,Fischingen,2526.0,309.0,678.0,390.0,644.0,290.0,215.0
1708,Lommis,1105.0,100.0,282.0,183.0,296.0,180.0,64.0
1709,Münchwilen (TG),4825.0,569.0,1266.0,810.0,1312.0,655.0,213.0
1710,Rickenbach (TG),2536.0,423.0,806.0,393.0,532.0,225.0,157.0
1711,Schönholzerswilen,770.0,61.0,176.0,78.0,208.0,155.0,92.0
1712,Sirnach,7143.0,986.0,1904.0,1296.0,1824.0,855.0,278.0
1713,Tobel-Tägerschen,1367.0,163.0,386.0,216.0,332.0,185.0,85.0
1714,Wängi,4202.0,419.0,1138.0,684.0,1076.0,585.0,300.0
1715,Wilen (TG),2121.0,183.0,530.0,327.0,700.0,280.0,101.0
1716,Wuppenau,1048.0,73.0,240.0,162.0,268.0,200.0,105.0
1717,Berlingen,802.0,133.0,292.0,120.0,172.0,60.0,25.0
1718,Eschenz,1629.0,196.0,518.0,288.0,348.0,170.0,109.0
1719,Herdern,935.0,80.0,240.0,174.0,224.0,125.0,92.0
1720,Homburg,1446.0,132.0,440.0,243.0,336.0,170.0,125.0
1721,Hüttwilen,1516.0,134.0,424.0,219.0,444.0,190.0,105.0
1722,Mammern,580.0,84.0,164.0,81.0,144.0,70.0,37.0
1723,Müllheim,2639.0,271.0,676.0,483.0,676.0,375.0,158.0
1724,Pfyn,1940.0,204.0,522.0,315.0,500.0,285.0,114.0
1725,Raperswilen,397.0,38.0,136.0,66.0,84.0,60.0,13.0
1726,Salenstein,1246.0,178.0,424.0,246.0,232.0,130.0,36.0
1727,Steckborn,3544.0,571.0,1058.0,684.0,712.0,315.0,204.0
1728,Wagenhausen,1606.0,224.0,512.0,270.0,372.0,135.0,93.0
1729,Amlikon-Bissegg,1289.0,104.0,392.0,171.0,320.0,215.0,87.0
1730,Berg (TG),3063.0,329.0,734.0,510.0,812.0,410.0,268.0
1731,Birwinken,1260.0,100.0,396.0,129.0,316.0,190.0,129.0
1732,Bürglen (TG),3333.0,470.0,1038.0,540.0,716.0,325.0,244.0
1733,Bussnang,2144.0,206.0,520.0,402.0,428.0,335.0,253.0
1734,Märstetten,2555.0,290.0,612.0,435.0,692.0,340.0,186.0
1735,Weinfelden,10315.0,1707.0,3172.0,1734.0,2188.0,1060.0,454.0
1736,Wigoltingen,2148.0,212.0,584.0,420.0,516.0,280.0,136.0
1738,Arbedo-Castione,4323.0,528.0,1190.0,930.0,1148.0,380.0,147.0
1739,Bellinzona,17235.0,3247.0,4786.0,3798.0,3716.0,1260.0,428.0
1740,Cadenazzo,2327.0,263.0,568.0,495.0,600.0,240.0,161.0
1741,Camorino,2682.0,262.0,542.0,528.0,796.0,330.0,224.0
1742,Giubiasco,8264.0,1272.0,2136.0,1773.0,2084.0,675.0,324.0
1743,Gnosca,685.0,63.0,146.0,174.0,188.0,100.0,14.0
1744,Gorduno,670.0,95.0,140.0,141.0,140.0,80.0,74.0
1745,Gudo,752.0,124.0,206.0,201.0,180.0,35.0,6.0
1746,Isone,374.0,59.0,100.0,102.0,92.0,15.0,6.0
1747,Lumino,1343.0,176.0,348.0,249.0,392.0,115.0,63.0
1748,Moleno,106.0,11.0,24.0,24.0,36.0,5.0,6.0
1749,Monte Carasso,2718.0,367.0,666.0,627.0,752.0,250.0,56.0
1750,Pianezzo,569.0,94.0,182.0,108.0,128.0,45.0,12.0
1751,Preonzo,583.0,69.0,142.0,138.0,156.0,35.0,43.0
1752,Sant'Antonino,2248.0,262.0,604.0,504.0,616.0,195.0,67.0
1753,Sant'Antonio,211.0,51.0,64.0,33.0,48.0,15.0,0.0
1754,Sementina,3075.0,396.0,930.0,642.0,776.0,250.0,81.0
1755,Ludiano,353.0,44.0,84.0,69.0,124.0,20.0,12.0
1756,Malvaglia,1277.0,193.0,326.0,273.0,320.0,130.0,35.0
1758,Acquarossa,1772.0,291.0,510.0,273.0,396.0,175.0,127.0
1759,Blenio,1616.0,220.0,334.0,309.0,352.0,235.0,166.0
1760,Airolo,1540.0,259.0,394.0,330.0,356.0,125.0,76.0
1761,Anzonico,104.0,23.0,42.0,27.0,12.0,0.0,0.0
1762,Bedretto,66.0,16.0,22.0,15.0,8.0,5.0,0.0
1763,Bodio,1009.0,175.0,272.0,225.0,184.0,65.0,88.0
1764,Calpiogna,47.0,8.0,18.0,6.0,4.0,5.0,6.0
1765,Campello,37.0,13.0,14.0,6.0,4.0,0.0,0.0
1766,Cavagnago,80.0,17.0,36.0,15.0,12.0,0.0,0.0
1767,Chironico,386.0,63.0,86.0,90.0,112.0,35.0,0.0
1768,Dalpe,171.0,16.0,36.0,30.0,44.0,25.0,20.0
1769,Faido,1850.0,282.0,496.0,429.0,440.0,145.0,58.0
1770,Giornico,838.0,141.0,212.0,162.0,212.0,85.0,26.0
1772,Osco,127.0,18.0,40.0,24.0,24.0,15.0,6.0
1773,Personico,340.0,36.0,62.0,63.0,80.0,85.0,14.0
1774,Pollegio,758.0,100.0,196.0,168.0,140.0,30.0,124.0
1775,Prato (Leventina),413.0,60.0,98.0,63.0,108.0,55.0,29.0
1776,Quinto,951.0,150.0,304.0,180.0,196.0,85.0,36.0
1777,Sobrio,77.0,16.0,20.0,12.0,16.0,5.0,8.0
1778,Ascona,5352.0,1254.0,1684.0,1074.0,960.0,275.0,105.0
1779,Brione (Verzasca),199.0,27.0,58.0,30.0,36.0,30.0,18.0
1780,Brione sopra Minusio,516.0,109.0,164.0,99.0,72.0,65.0,7.0
1781,Brissago,1794.0,382.0,666.0,306.0,316.0,90.0,34.0
1782,Cavigliano,694.0,82.0,170.0,135.0,228.0,60.0,19.0
1783,Corippo,12.0,10.0,2.0,0.0,0.0,0.0,0.0
1784,Frasco,106.0,23.0,26.0,15.0,24.0,10.0,8.0
1785,Gordola,4351.0,563.0,1188.0,960.0,1124.0,430.0,86.0
1786,Gresso,34.0,8.0,10.0,12.0,4.0,0.0,0.0
1787,Lavertezzo,1160.0,160.0,280.0,258.0,340.0,85.0,37.0
1788,Locarno,14963.0,3118.0,4360.0,3069.0,3064.0,1015.0,337.0
1789,Losone,6314.0,973.0,1846.0,1362.0,1552.0,460.0,121.0
1790,Mergoscia,207.0,38.0,76.0,24.0,36.0,25.0,8.0
1791,Minusio,6921.0,1564.0,2202.0,1323.0,1320.0,405.0,107.0
1792,Mosogno,51.0,8.0,18.0,12.0,8.0,5.0,0.0
1793,Muralto,2646.0,711.0,710.0,429.0,448.0,190.0,158.0
1794,Orselina,718.0,177.0,272.0,84.0,148.0,25.0,12.0
1795,Ronco sopra Ascona,644.0,163.0,236.0,105.0,104.0,30.0,6.0
1796,Sonogno,95.0,13.0,30.0,12.0,12.0,10.0,18.0
1797,Tegna,741.0,90.0,256.0,120.0,184.0,60.0,31.0
1798,Tenero-Contra,2581.0,439.0,698.0,552.0,612.0,225.0,55.0
1799,Vergeletto,51.0,18.0,30.0,3.0,0.0,0.0,0.0
1800,Verscio,1078.0,129.0,280.0,225.0,356.0,70.0,18.0
1801,Vogorno,285.0,57.0,84.0,51.0,64.0,5.0,24.0
1802,Onsernone,265.0,46.0,78.0,72.0,36.0,20.0,13.0
1803,Isorno,323.0,62.0,112.0,60.0,68.0,15.0,6.0
1804,Cugnasco-Gerra,2892.0,307.0,698.0,735.0,812.0,285.0,55.0
1805,Agno,3965.0,675.0,1154.0,852.0,868.0,280.0,136.0
1806,Aranno,313.0,47.0,68.0,66.0,96.0,30.0,6.0
1807,Arogno,944.0,144.0,250.0,138.0,256.0,105.0,51.0
1808,Astano,286.0,54.0,96.0,63.0,52.0,15.0,6.0
1809,Bedano,1465.0,134.0,356.0,330.0,444.0,165.0,36.0
1810,Bedigliora,604.0,79.0,128.0,114.0,172.0,55.0,56.0
1811,Bioggio,2303.0,322.0,656.0,498.0,560.0,200.0,67.0
1812,Bissone,848.0,207.0,238.0,195.0,148.0,35.0,25.0
